run,save,mode,frames,cpuMs,gpuMs,renderSampledMsPerFrame,processSampledMsPerFrame,renderRunningMsPerFrame,readyMsPerFrame,waitMsPerFrame,runningPct,readyPct,waitingPct,coverageErrorMs,coveragePassed,temporal_unionMsPerFrame,recoveryMsPerFrame,producer_poseMsPerFrame,readback_wrapperMsPerFrame,render_wrapperMsPerFrame,recovery_telemetryMsPerFrame,material_guard_unionMsPerFrame,retain_sceneMsPerFrame,retain_lightMsPerFrame,vendor_evaluateMsPerFrame,d3d_lock_executionMsPerFrame,leaf_skyrimMsPerFrame,leaf_csxMsPerFrame,leaf_nvidia_umMsPerFrame,relatch_serviceMsPerFrame,presentation_mutex_candidateMsPerFrame,sphere_AMsPerFrame,sphere_BMsPerFrame,compound_frustumMsPerFrame,job_wait_help_executionMsPerFrame,job_dispatchMsPerFrame,coverageStatus
Balanced 3,09,DLAA,1049,6.0,7.95,8.363537178265007,22.7557041944709,8.337800190658418,0.06567292659338515,1.1303137273609283,87.46352400000681,0.6889089999646103,11.856991000016137,0.9423999987557181,True,0.041380552907530975,0.0,0.0,0.04042735938989513,0.0009531935176358437,0.0,0.08105824594852246,0.008611439466158246,0.007658150619637751,0.12115443279313634,0.0,2.6482472831267883,0.9942200190657786,1.2825510962821733,0.0,0.0009531935176358437,0.0,0.0,0.0,0.0,0.0,PASS
Balanced 3,12,DLSS,963,8.925,8.868,9.856679335410185,35.90360508826587,9.81044413291798,0.05709034270144583,0.5185461059239632,94.47457700000014,0.5497800002149233,4.993599000047766,1.7956000262820453,True,0.02494330218068536,0.0,0.0,0.02494330218068536,0.0,0.0,0.06464039460020767,0.021973624091381098,0.020934579439252338,0.16209148494288686,0.0,4.271598857736239,1.167918068535825,0.4355833852544135,0.0,0.0,0.0,0.1138429906542056,0.04608369678089305,0.29860944963655256,0.09082679127725858,PASS
Balanced 3,10,DLAA,980,6.433,8.361,9.6641173469388,42.38051326530606,9.679942244896624,0.1412906122748943,0.38910234694257345,94.86343399998692,1.3846480002939643,3.8132030000372197,6.128500031809381,False,0.03874224489795919,0.0,0.0,0.034658571428571434,0.004083673469387755,0.0,0.11945459183673471,0.015307346938775508,0.01326612244897959,0.1122735714285715,0.0,4.114206734693879,1.2414547959183664,0.45460173469387744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,REVIEW_REQUIRED
Balanced 3,13,DLSS,541,19.769,13.421,17.963741035120158,54.27283659889117,17.982645841033243,0.11845249540014158,0.38953512015416164,97.28611399998985,0.6408280001147659,2.1073850000340144,3.432700013861904,True,0.00924584103512015,0.0,0.0,0.007399445471349353,0.0018463955637707948,0.0,0.11474454713493532,0.01666025878003697,0.01666025878003697,0.15905859519408494,0.0,8.61332033271719,2.456711829944545,0.7885537892791125,0.0,0.0,0.0,0.6122787430683914,0.12982218114602587,0.2628643253234751,0.1018022181146026,PASS
Balanced 4,08,DLAA,600,5.757,9.857,14.112028666666662,51.174016999999985,14.094547000000269,0.13497200000121742,2.4374683333336327,84.56728200000161,0.8098320000073045,14.624810000001796,0.19240000107129163,True,0.05688133333333333,0.0,0.0,0.053380833333333336,0.0035004999999999997,0.0,0.11835666666666661,0.021679,0.020012333333333333,0.12838,0.0,6.806508999999999,1.7515875000000025,0.6061399999999998,0.0,0.0,0.031675999999999996,0.0,0.0016663333333333335,0.0,0.0,PASS
Balanced 4,11,DLSS,1118,8.782,8.027,8.33938461538461,47.243627906976656,8.283829606441063,0.17162316637848027,0.4911305903413359,92.6132150000111,1.9187470001114093,5.490840000016135,2.2802000138635776,True,0.03633765652951698,0.0,0.0,0.0317654740608229,0.004572182468694097,0.0,0.03941556350626117,0.017973792486583182,0.01707969588550984,0.15212683363148477,0.0,3.2082178890876523,0.9864800536672634,0.4623507155635064,0.0,0.0009486583184257603,0.0,0.035316368515205726,0.011918067978533096,0.13834516994633272,0.015464579606440073,PASS
Balanced 4,09,DLAA,1030,5.937,7.965,8.336847669902907,22.534676699029077,8.311016213595238,0.056490485435427756,1.3418711650493513,85.60346700003095,0.5818519999849059,13.821273000008318,0.6592000024174922,True,0.0442557281553398,0.0,0.0,0.042314368932038826,0.001941359223300971,0.0,0.07801378640776702,0.007897281553398057,0.007897281553398057,0.12718980582524272,0.0,2.6240332038834944,1.026328155339806,1.3105801941747584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS
Balanced 4,12,DLSS,960,8.759,8.797,10.010264062499996,36.640685833333315,9.96501093750316,0.05973010419229041,0.39393989583942357,95.66410500003035,0.573409000245988,3.7818230000584663,1.9337000334799086,True,0.042903437499999995,0.0,0.0,0.0407490625,0.002154375,0.0,0.06273552083333335,0.019805729166666668,0.01876375,0.12193895833333332,0.0,4.27788479166667,1.1451717708333347,0.5993630208333337,0.0,0.0,0.0,0.12395989583333336,0.021011041666666667,0.30447624999999995,0.0995001041666667,PASS
Balanced 4,10,DLAA,975,6.175,8.494,9.979013538461528,14.950239897435898,9.930178666668589,0.037627897454571305,0.28880379487255153,96.81924200001873,0.3668720001820702,2.8158370000073774,0.19510002081733546,True,0.048241025641025635,0.0,0.0,0.043110666666666665,0.0051303589743589735,0.0,0.10774102564102563,0.0041054358974358975,0.0041054358974358975,0.10154964102564104,0.0,3.739704717948729,1.2818553846153875,1.3108816410256394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS
Balanced 4,13,DLSS,561,19.693,13.128,17.518842245989333,47.44665668449199,17.41269090909877,0.04802139039139805,0.3659923351188264,97.6851960000441,0.26940000009574305,2.053217000016616,0.7813000156456837,True,0.010703743315508022,0.0,0.0,0.005355971479500891,0.00534777183600713,0.0,0.15004795008912658,0.024985026737967913,0.023202673796791445,0.15517611408199647,0.0,8.301436720142602,2.4113479500891266,0.7412153297682711,0.0,0.0017825311942959,0.0,0.5741638146167557,0.10176916221033867,0.34659821746880587,0.08929108734402852,PASS
Legacy 2,08,DLAA,600,5.768,9.828,14.184964666666646,48.987734166666584,14.129692333332017,0.11863699999904516,2.4190499999998143,84.7781539999921,0.711821999994271,14.514299999998887,0.4275999985256931,True,0.038380500000000005,0.0,0.0,0.03504716666666667,0.0033333333333333335,0.0,0.14000383333333333,0.018598666666666666,0.018598666666666666,0.13506233333333337,0.0,6.694778666666674,1.8227441666666675,0.6993683333333329,0.0,0.0016893333333333335,0.02832883333333333,0.0,0.006662833333333333,0.0,0.0,PASS
Legacy 2,11,DLSS,1081,8.238,8.082,8.457950323774279,36.72624061054586,8.387382331174306,0.12661618872396516,0.739226179463487,90.66760299999424,1.3687210001060635,7.991035000000295,2.7359000100605044,True,0.026274283071230344,0.0,0.0,0.025316373728029598,0.0009579093432007401,0.0,0.048254486586494005,0.02848066604995374,0.026630527289546714,0.14631036077705828,0.0,3.2358858464384848,0.9025737280296015,0.6506469010175769,0.0,0.0009250693802035153,0.0,0.056220906567992605,0.018732007400555042,0.13881202590194264,0.026996577243293247,PASS
Legacy 2,09,DLAA,1089,5.919,7.868,7.9299342516069835,21.328007713498643,7.855803305783965,0.05285849402993652,1.274988888891088,85.54969799998739,0.5756289999860087,13.88462900002395,0.9955999997346225,True,0.04827741046831956,0.0,0.0,0.04644113865932048,0.0018362718089990817,0.0,0.06343654729109276,0.003693388429752066,0.0027751147842056934,0.12397961432506882,0.0,2.5141125803489457,0.9523102846648304,1.2309774104683195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS
Legacy 2,12,DLSS,913,9.048,8.866,10.50599956188389,35.43440208105153,10.475246549838191,0.06362606793303958,0.41869901424411504,95.63900100002269,0.5809060002286515,3.8227220000487705,4.262900030011224,True,0.05490755750273821,0.0,0.0,0.050516757940854314,0.0043907995618839,0.0,0.062492223439211396,0.02103263964950712,0.02103263964950712,0.1501322015334064,0.0,3.9700378970427224,1.300661007667031,0.8370109529025193,0.0,0.001095290251916758,0.0,0.02101511500547645,0.007820810514786418,0.3057462212486309,0.07807207009857613,PASS
Legacy 2,10,DLAA,1039,5.935,8.055,9.220692589027907,13.76093301251199,9.182435996151435,0.03741183832855525,0.4051761308960675,95.40551000001341,0.38870900023368904,4.2097800000101415,0.3999000257226726,True,0.05103320500481232,0.0,0.0,0.0500711260827719,0.0009620789220404235,0.0,0.09243378248315687,0.01251963426371511,0.01251963426371511,0.10199720885466794,0.0,3.356835226179026,1.2158799807507212,1.3474179980750718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS
Legacy 2,13,DLSS,572,18.174,12.429,17.056723426573406,69.02253548951049,17.039039335672317,0.09516800701273982,0.3499709790213024,97.46330500004565,0.5443610001128718,2.0018340000018497,0.9500000160369382,True,0.001749125874125874,0.0,0.0,0.0,0.001749125874125874,0.0,0.11365751748251748,0.014002622377622375,0.01225437062937063,0.16268898601398607,0.0,8.436044755244744,2.1864181818181825,0.7506632867132867,0.0,0.0,0.0,0.6332038461538462,0.13841993006993009,0.27467482517482517,0.09093356643356643,PASS
Depth off,08,DLAA,573,16.635,11.687,17.034233333333393,43.11439301919731,17.008110296684862,0.0633570680658221,0.38170174520024674,97.45647200000425,0.36303600001716063,2.1871509999974137,0.6659000018826191,True,0.0,0.0,0.0,0.0,0.0,0.0,0.11534956369982549,0.0279282722513089,0.02618237347294939,0.12744712041884823,0.0,8.056065794066326,2.42432844677138,0.8276080279232118,0.0,0.0017453752181500872,0.04535113438045375,0.0,0.008717452006980802,0.0,0.0,PASS
Depth off,11,DLSS,685,9.88,9.67,11.929637956204362,54.77404350364951,11.936626861314478,0.2542113868634157,2.409557810219285,81.76589400000417,1.7413480000143977,16.505471000002103,1.2713000020667096,True,0.0,0.0,0.0,0.0,0.0,0.0,0.10823970802919708,0.02783883211678832,0.02783883211678832,0.14616306569343065,0.0,4.795549197080281,1.7163420437956198,0.5475145985401456,0.0,0.0,0.0,0.011837372262773722,0.005952992700729927,0.25842978102189784,0.03269620437956205,PASS
Depth off,09,DLAA,980,6.539,8.248,9.342536632653092,24.069878367346885,9.328540714286445,0.04954867346683915,0.8262652040825719,91.41969900000717,0.4855769999750237,8.097399000009204,0.26749999913954525,True,0.0,0.0,0.0,0.0,0.0,0.0,0.08485061224489798,0.014364897959183673,0.014364897959183673,0.1030788775510204,0.0,3.0705239795918353,1.1995679591836736,1.3773442857142868,0.0,0.0010208163265306121,0.0,0.0,0.0,0.0,0.0,PASS
Depth off,12,DLSS,599,9.797,10.503,14.251442570951545,41.235289983305556,14.243664106845355,0.054258597681374934,2.398424207015186,85.31954800000366,0.32500900011143585,14.366561000020965,1.1118000136066257,True,0.0,0.0,0.0,0.0,0.0,0.0,0.11365893155258759,0.020039065108514192,0.020039065108514192,0.13197445742904845,0.0,6.184245909849765,1.9734527545909875,0.6652809682804681,0.0,0.00333889816360601,0.0,0.10552237061769613,0.026758597662771288,0.5207188647746243,0.09386794657762937,PASS
Depth off,10,DLAA,600,5.421,9.525,12.369321000000008,29.280776166666705,12.342854000005346,0.04845516669111779,4.2762941666678485,74.05712400003208,0.2907310001467067,25.65776500000709,0.5620000185863319,True,0.0,0.0,0.0,0.0,0.0,0.0,0.13330966666666666,0.016660666666666667,0.016660666666666667,0.11672383333333336,0.0,5.306688666666676,1.7713494999999981,0.6729025000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PASS
Depth off,13,DLSS,460,23.058,16.67,21.39015500000001,53.50143739130451,21.256320434777113,0.046988478284936755,0.43712847826312734,97.77907399997471,0.2161470001107091,2.0107910000103857,0.6012000095815893,True,0.0,0.0,0.0,0.0,0.0,0.0,0.16953956521739136,0.021756086956521738,0.01958304347826087,0.1544704347826087,0.0,9.744644565217374,3.2171493478260857,1.0614041304347837,0.0,0.0,0.0,0.6000132608695652,0.12002304347826091,0.21106413043478262,0.06748934782608695,PASS
