run,save,context:categories:begin_technique,context:categories:d3d_map,context:categories:dirty_states,context:categories:dlss_evaluate,context:categories:lighting_geometry,context:categories:main_render_depth,context:categories:render_pass_immediate,context:categories:shadow_maps,context:categories:volumetric_shadow_shader_get,context:categories:wait_get_poses,context:kernelParentContext:cbp,context:kernelParentContext:hdtsmp64,context:kernelParentContext:other_or_unresolved,context:nativeByContext:begin_technique,context:nativeByContext:dirty_states,context:nativeByContext:dlss_evaluate,context:nativeByContext:lighting_geometry,context:nativeByContext:main_render_depth,context:nativeByContext:render_pass_immediate,context:nativeByContext:shadow_maps,context:nativeByContext:wait_get_poses,coverageErrorMs,coverageStatus,cpuSpikeEndpointDurationMs,cpuSpikeSampledSharePct,cpuSpikeSampledWeightMs,frames,missingRenderStackMs,process:accepted_draw_dispatch,process:accepted_draw_observer_candidate,process:colour_copy_sanitation,process:compound_frustum,process:d3d_lock_execution,process:guide_encoding,process:input_preparation,process:job_dispatch,process:job_wait_help_execution,process:leaf_csx,process:leaf_d3d11,process:leaf_kernel_sync,process:leaf_ngx_dlss,process:leaf_nvidia_um,process:leaf_openvr,process:leaf_other,process:leaf_skyrim,process:leaf_streamline,process:material_expanded_guard_and_pbr_union,process:material_expanded_guard_union,process:material_guard_union,process:material_legacy_guard_union,process:material_logger_descendant_in_guard,process:material_named_material_leaf,process:material_pbr_predicate,process:material_probe,process:material_rejection_logger,process:material_should_skip,process:native_resolved_render,process:native_stereo_boundary,process:native_unresolved,process:per_eye_submit,process:presentation_mutex_candidate,process:readback_wrapper,process:relatch_service,process:render_wrapper,process:retain_light,process:retain_scene,process:retention_allocator,process:retention_folded_reference_candidate,process:retention_hash,process:retention_reference,process:retention_spin,process:retention_vector,process:sphere_A,process:sphere_B,process:submit_upscaled_frame,process:temporal_union,process:truepbr_material_predicate,process:vendor_evaluate,processSampled,ready,recordedFps,render:accepted_draw_dispatch,render:accepted_draw_observer_candidate,render:colour_copy_sanitation,render:compound_frustum,render:d3d_lock_execution,render:guide_encoding,render:input_preparation,render:job_dispatch,render:job_wait_help_execution,render:leaf_csx,render:leaf_d3d11,render:leaf_kernel_sync,render:leaf_ngx_dlss,render:leaf_nvidia_um,render:leaf_openvr,render:leaf_other,render:leaf_skyrim,render:leaf_streamline,render:material_expanded_guard_and_pbr_union,render:material_expanded_guard_union,render:material_guard_union,render:material_legacy_guard_union,render:material_logger_descendant_in_guard,render:material_named_material_leaf,render:material_pbr_predicate,render:material_probe,render:material_rejection_logger,render:material_should_skip,render:native_resolved_render,render:native_stereo_boundary,render:native_unresolved,render:per_eye_submit,render:presentation_mutex_candidate,render:readback_wrapper,render:relatch_service,render:render_wrapper,render:retain_light,render:retain_scene,render:retention_allocator,render:retention_folded_reference_candidate,render:retention_hash,render:retention_reference,render:retention_spin,render:retention_vector,render:sphere_A,render:sphere_B,render:submit_upscaled_frame,render:temporal_union,render:truepbr_material_predicate,render:vendor_evaluate,renderRunning,renderSampled,unresolvedCsxMs,wait
RC166 repeat 1,08,1.7888570336391436,0.7755324159021408,1.1898261467889906,0.16830550458715599,0.6911934250764528,0.7664261467889906,0.0045862385321100915,3.0664837920489334,,0.15596743119266054,6.873734403669729,8.825351376146784,4.232242201834855,1.1268480122324158,0.3854298165137613,0.0015314984709480122,0.30759862385321124,0.18816330275229357,,1.0705322629969418,0.004587003058103975,0.6185000004134054,PASS,2016.3250999999746,21.68257167320886,1926.4172000000021,654,84.1044,,,0.0015290519877675841,0.012290672782874618,,,0.016823853211009175,0.5193943425076453,,1.816119571865443,0.9777373088685019,22.81740214067283,0.0504808868501529,4.076244342507645,0.14852782874617737,7.1500981651376065,13.430090061162076,0.0351737003058104,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1033412844036697,13.430090061162076,0.10181070336391437,,,,,,,,,,,,,0.056552599388379206,,,,,0.16830550458715599,50.50187400611626,0.1440928134575095,65.4,,,0.0015290519877675841,,,,0.016823853211009175,,,1.7884168195718653,0.9685629969418964,1.6409455657492362,0.0504808868501529,0.5421625382262998,0.14088256880733946,1.5861788990825703,6.832263761467887,0.0351737003058104,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1033412844036697,6.832263761467887,0.10181070336391437,,,,,,,,,,,,,0.03361681957186544,,,,,0.16830550458715599,13.59213623853132,13.585067737003085,0.0,1.5552365443420781
RC166 repeat 1,11,0.925626514285714,0.5655344000000001,0.8472666285714279,0.23009897142857144,0.7318601142857131,0.637231428571428,0.006855771428571428,1.709249257142857,0.0115328,0.18012914285714285,7.232075200000026,8.71276651428571,4.506041942857143,0.5534189714285715,0.19437542857142853,,0.36479188571428567,0.12027759999999996,,0.6885940571428567,0.0022821714285714287,1.1186999982000998,PASS,274.9813999999162,2.6583117012739312,250.67840000000015,875,66.0857,,,0.0034300571428571426,0.09740274285714286,,0.0365856,,0.27542765714285716,0.010277828571428569,1.3724481142857128,0.9457197714285713,23.801935085714366,0.07887062857142854,3.3382091428571434,0.17905154285714295,8.426161257142857,16.868390171428587,0.033149371428571425,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5650648000000003,16.868390171428587,0.5627782857142859,,,,,,,,,,,,,,0.40233325714285717,0.45188982857142873,,,0.23009897142857144,55.04393508571465,0.17799931428654808,87.5,,,0.0034300571428571426,,,0.0365856,,0.006853485714285713,0.010277828571428569,1.3507205714285704,0.9342356571428573,1.695976228571429,0.07887062857142854,0.48974731428571433,0.1641944,1.7396212571428527,4.29061051428571,0.033149371428571425,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5650648000000003,4.29061051428571,0.5627782857142859,,,,,,,,,,,,,,,0.45188982857142873,,,0.23009897142857144,10.62700777142642,10.777125942857152,0.0,0.6248428571421171
RC166 repeat 1,09,0.8375104204753201,0.42276060329067616,0.6975924131627058,0.1517846435100549,0.2606932358318098,0.36606590493601443,0.0009135283363802559,2.4922946983546588,,0.12905127970749547,1.6089424131627055,0.5620834552102378,2.7630083180987204,0.410706307129799,0.22255685557586838,0.0027462522851919567,0.12162559414990864,0.07695137111517364,,0.8965618829981725,0.00456819012797075,0.4652999959889712,PASS,1541.3515000000189,15.67160394196271,1450.1196999999995,1094,69.25200000000002,,,0.0018281535648994515,0.00734890310786106,,,0.011926325411334553,0.7410521023765998,,1.0995196526508217,0.6959645338208409,6.799884917733094,0.048464259597806224,3.342094515539305,0.13759396709323587,4.500566819012796,7.174214076782452,0.020115173674588666,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9536542047531992,7.174214076782452,0.9499964351005484,,,,,,,,,,,,,,0.006398537477148081,,,,0.1517846435100549,23.818417915904963,0.05854908591783121,109.4,,,0.0018281535648994515,,,,0.011926325411334553,,,1.0912929616087743,0.6913965265082267,1.428028427787934,0.047550182815356494,0.9843763254113344,0.1284531992687386,1.083796526508225,2.983095886654475,0.020115173674588666,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.9536542047531992,2.983095886654475,0.9499964351005484,,,,,,,,,,,,,,,,,,0.1517846435100549,8.424944515539995,8.458105210237678,0.0,0.6576995429626403
RC166 repeat 1,12,0.766742514285714,0.5486202285714284,0.7932609142857149,0.17514651428571434,0.6589042285714282,0.6498082285714284,0.0022769142857142857,2.008992,0.008004571428571429,0.19481748571428575,1.7877088,0.6163078857142856,3.3340117714285693,0.44914857142857123,0.18591337142857137,0.0011453714285714286,0.3337278857142857,0.13955040000000005,,0.956097828571429,0.003425714285714286,6.015600015936798,REVIEW_REQUIRED,433.2737000000293,4.295094838866456,413.8367000000003,875,72.4005,,,0.009139428571428571,0.4227998857142857,,0.024111771428571432,,0.2704561142857142,0.1134398857142857,1.2500112000000005,0.8392908571428576,8.498247542857143,0.06071497142857143,3.6843331428571395,0.15825074285714283,9.035948685714278,19.936424457142795,0.018292000000000003,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5776938285714285,19.936424457142795,0.5776938285714285,,,,,,,,,,,,,,1.873532228571429,0.41207119999999986,,,0.17514651428571434,43.481513600000255,0.05191440001674762,87.5,,,0.009139428571428571,,,0.024111771428571432,,0.10212365714285714,0.1134398857142857,1.2291932571428574,0.8347194285714291,1.5561156571428567,0.06071497142857143,0.5166531428571426,0.1536793142857143,1.712165828571428,4.93115257142858,0.01714914285714286,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5776938285714285,4.93115257142858,0.5776938285714285,,,,,,,,,,,,,,,0.41207119999999986,,,0.17514651428571434,10.950023885712337,11.011543314285689,0.0,0.43350811428912756
RC166 repeat 1,10,1.2720014739228995,0.5940926303854878,0.9569138321995472,0.15311462585034016,0.38316984126984144,0.4829878684807257,0.007933106575963718,3.251140136054422,,0.14400136054421764,7.1470463718820865,8.713875283446717,3.969238435374155,0.7210461451247164,0.3072837868480726,,0.1836430839002269,0.09749977324263037,,1.2288363945578211,0.0011357142857142857,0.2329000311819982,PASS,83.31470000007357,0.8046815035793538,76.99359999999997,882,69.20139999999999,,,0.0022683673469387758,,,,0.007935260770975058,0.6830326530612244,,1.448393764172336,0.8006079365079368,22.397376303854923,0.04650748299319728,3.6516579365079345,0.13297097505668934,6.454985147392293,9.510101927437644,0.026116439909297053,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.11248208616780046,9.510101927437644,0.10907142857142858,,,,,,,,,,,,,,,,,,0.15311462585034016,44.4687179138321,0.08917494334473654,88.2,,,0.0022683673469387758,,,,0.007935260770975058,,,1.4302531746031744,0.7881362811791386,1.5879360544217693,0.04650748299319728,0.4785568027210886,0.12276689342403627,1.4572259637188216,4.911943083900223,0.024982653061224488,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.11248208616780046,4.911943083900223,0.10907142857142858,,,,,,,,,,,,,,,,,,0.15311462585034016,10.866571541949,10.84830839002267,0.0,0.3823860544241572
RC166 repeat 1,13,1.9138406690140874,1.2813336267605635,1.476249295774648,0.15508362676056336,1.6311834507042244,1.9869885563380303,0.0017683098591549295,1.7906894366197188,0.01234700704225352,0.13489630281690143,1.2168228873239433,0.7241915492957748,3.903792781690144,1.3721313380281697,0.3812369718309859,,0.7575359154929583,0.9152075704225346,,0.934709683098592,,1.1007000099052675,PASS,2707.9721000000063,27.15245750753321,2641.627700000005,568,75.23150000000001,,,0.010647535211267605,0.8382806338028169,,0.024650880281690137,,0.30723433098591546,0.4798369718309859,2.2995580985915507,1.6076216549295772,8.65674559859154,0.051121654929577466,5.498492781690146,0.20039507042253527,6.240173415492966,27.61674313380285,0.03006901408450705,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4977794014084509,27.61674313380285,0.4924961267605636,,,,,,,,,,,,,,3.5548149647887315,0.4017626760563382,,,0.15508362676056336,52.2009204225351,0.05526989437939078,56.8,,,0.010647535211267605,,,0.024650880281690137,,0.1499427816901408,0.4798369718309859,2.2780286971830996,1.604100528169014,1.9137589788732408,0.051121654929577466,0.8312871478873238,0.17040845070422533,1.9604005281690124,8.28911989436622,0.03006901408450705,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4977794014084509,8.28911989436622,0.4924961267605636,,,,,,,,,,,,,,,0.4017626760563382,,,0.15508362676056336,17.09066250000204,17.12829489436617,0.0,0.46163926056558513
RC166 repeat 2,08,1.8246095166163148,0.7553090634441078,1.1210764350453166,0.12391027190332325,0.7179264350453168,0.735941993957704,0.006028549848942598,2.9368587613293125,,0.16012839879154075,6.534821450151063,8.346450453172233,3.91299682779456,1.2068629909365551,0.315775075528701,,0.3383339879154079,0.18281117824773413,,1.0559951661631408,0.004533836858006042,0.23710000060964376,PASS,1899.619099999967,20.96251587502267,1821.8711,662,54.20700000000002,,,,0.013590785498489426,,,0.007560271903323263,0.5001820241691841,0.0015116314199395769,1.705466163141994,0.9447847432024169,21.521106193353443,0.046840936555891236,4.1595138972809655,0.1317202416918429,6.8237332326283955,12.77988262839882,0.013598036253776436,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08805619335347432,12.77988262839882,0.08503247734138973,,,,,,,,,,,,,0.0649308157099698,,,,,0.12391027190332325,48.12664607250768,0.1289447129909527,66.2,,,,0.004527341389728096,,,0.007560271903323263,,0.0015116314199395769,1.6719184290030211,0.928168429003021,1.463733383685799,0.046840936555891236,0.6184527190332322,0.12416737160120847,1.492353323262839,6.7693019637462335,0.013598036253776436,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.08805619335347432,6.7693019637462335,0.08503247734138973,,,,,,,,,,,,,0.030187613293051363,,,,,0.12391027190332325,13.166367522658629,13.128534592145074,0.0,1.8107861027199197
RC166 repeat 2,11,0.8327078662733528,0.4676510324483776,0.7683868239921338,0.16546715830875128,0.5649102261553585,0.5642465093411998,0.0019674532940019665,1.3902241887905606,0.01184149459193707,0.16856273352999016,6.008967453294024,7.323751229105219,3.969759292035391,0.5132606686332352,0.19684208456243857,,0.27949213372664683,0.12979557522123888,,0.5810862340216321,0.0029430678466076696,1.4569000071569462,PASS,849.8955999999396,8.647288996061947,805.5618999999999,1017,94.17810000000001,,,0.0019824975417895773,0.10826991150442478,,0.031511209439528017,,0.33207817109144544,0.008839233038348082,1.1617127826941986,0.6663626352015728,20.598266764995103,0.07189793510324483,3.157901278269419,0.15572930186823994,7.671472074729624,14.5024890855457,0.029514060963618485,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5556511307767947,14.5024890855457,0.5507175024582107,,,,,,,,,,,,,,0.3751700098328417,0.3760089478859394,,,0.16546715830875128,48.01534591937064,0.15568495575519953,101.7,,,0.0019824975417895773,,,0.031511209439528017,,0.002947590953785644,0.008839233038348082,1.1487785644051134,0.659403933136676,1.595507472959684,0.07189793510324483,0.4805326450344149,0.14982959685349068,1.4198655850540787,3.604723303834814,0.029514060963618485,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5556511307767947,3.604723303834814,0.5507175024582107,,,,,,,,,,,,,,,0.3760089478859394,,,0.16546715830875128,9.137672074731306,9.160053097345132,0.0,0.540917207475301
RC166 repeat 2,09,0.8190312271062269,0.37073305860805833,0.6212169413919417,0.11737005494505492,0.23546062271062276,0.3619590659340657,0.0027467032967032966,2.2909513736263736,,0.1456513736263737,1.2636569597069598,0.5568780219780222,2.5664568681318687,0.442622619047619,0.20020137362637372,0.0018332417582417582,0.10804890109890107,0.06781996336996336,,0.8229533882783886,0.0018305860805860807,0.5887999956921703,PASS,1683.0320999999913,17.22185812119103,1503.4988000000005,1092,82.4066,,,,0.0027472527472527475,,,0.007324908424908425,0.7975156593406596,0.0009159340659340659,0.9677077838827844,0.6183595238095237,6.173785256410254,0.035775274725274725,3.50325183150183,0.15051611721611718,4.20812628205128,6.75493443223443,0.017409615384615384,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.1250386446886451,6.75493443223443,1.1222926739926746,,,,,,,,,,,,,,0.01282051282051282,,,,0.11737005494505492,22.42986611721613,0.05932728937146405,109.2,,,,,,,0.007324908424908425,,0.0009159340659340659,0.9512098901098901,0.60462326007326,1.374532875457876,0.035775274725274725,1.1424981684981685,0.14410586080586077,0.9783027472527474,2.7471261904761892,0.01649386446886447,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.1250386446886451,2.7471261904761892,1.1222926739926746,,,,,,,,,,,,,,,,,,0.11737005494505492,8.001001007327275,7.994668131868134,0.0,1.0977200549456683
RC166 repeat 2,12,0.9474343703703705,0.7468672592592592,0.9146296296296301,0.1468530370370371,0.6274056296296302,0.5437878518518523,0.004441185185185185,2.085519259259257,0.010373333333333333,0.04913585185185184,,0.7517484444444451,1.640982518518518,0.5914794074074078,0.23194948148148148,0.0014814814814814814,0.31042059259259247,0.15038577777777776,,0.940270814814815,,0.9811000206736935,PASS,249.89850000008573,2.744517114355829,240.34560000000002,675,77.45449999999998,,,0.0030103703703703703,0.547212,,0.01037037037037037,,0.08031096296296297,0.09966711111111111,1.3634346666666677,1.0201066666666667,3.603603999999999,0.050509185185185185,5.050867259259259,0.17071422222222224,2.2679398518518514,12.36166637037037,0.037209925925925924,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.7347425185185181,12.36166637037037,1.733260592592592,,,,,,,,,,,,,,2.4633925925925926,0.23001200000000002,,,0.1468530370370371,25.926052148148134,0.07171140743232038,67.5,,,0.0030103703703703703,,,0.01037037037037037,,0.07586651851851853,0.09966711111111111,1.355986962962964,1.0141807407407408,1.8292272592592589,0.050509185185185185,1.6618157037037022,0.16923274074074077,1.4637601481481484,5.391855259259259,0.037209925925925924,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.7347425185185181,5.391855259259259,1.733260592592592,,,,,,,,,,,,,,,0.23001200000000002,,,0.1468530370370371,12.929886074074743,12.973777925925921,0.0,1.8146708148198607
RC166 repeat 2,10,1.2799560846560833,0.5397661375661377,0.9336478306878316,0.1420153439153439,0.357958941798942,0.34824391534391524,0.002117989417989418,3.0464697354497448,,0.032803492063492055,1.1288879365079363,0.6712023280423278,2.853626772486772,0.7134798941798935,0.29228137566137574,,0.181181798941799,0.10687566137566136,,1.0980160846560838,0.0021161904761904764,1.100800021644318,PASS,316.52980000012576,3.113465887241179,297.96740000000005,945,76.27199999999998,,,0.0010580952380952382,,,,0.009522222222222222,0.6923647619047618,,1.3481096296296289,0.6919172486772475,6.820842857142863,0.04341777777777778,3.63632867724868,0.1427401058201058,4.957592169312172,8.871846243386242,0.015874497354497356,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.21678380952380946,8.871846243386242,0.21252465608465607,,,,,,,,,,,,,,,,,,0.1420153439153439,26.52866920634921,0.06698232806420781,94.5,,,0.0010580952380952382,,,,0.009522222222222222,,,1.328003809523809,0.6855680423280411,1.6150508994708983,0.04341777777777778,0.5662520634920637,0.1406237037037037,1.2270493121693122,4.506498412698411,0.014816296296296296,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.21678380952380946,4.506498412698411,0.21252465608465607,,,,,,,,,,,,,,,,,,0.1420153439153439,10.120953968252191,10.127280317460347,0.0,0.39523915344195526
RC166 repeat 2,13,1.812990986394558,1.2363363945578232,1.3755365646258504,0.17356173469387756,1.5550377551020396,1.9503224489795938,0.006826020408163266,1.55939455782313,0.017123809523809524,0.07192108843537415,0.8990811224489794,0.719422619047619,3.639516836734693,1.2693091836734691,0.35092295918367344,,0.741672278911565,0.9856675170068019,,0.8084054421768709,0.0035335034013605445,1.1356000159030373,PASS,2491.344900000115,25.711978447689535,2416.0322,588,42.14110000000001,,,0.005095918367346939,0.8290183673469389,,0.020416156462585027,,0.35775510204081645,0.5870360544217686,2.147341836734693,1.3867909863945582,8.052880102040817,0.07486547619047619,5.2485375850340095,0.15724081632653064,5.846341836734695,25.76336462585032,0.03402840136054422,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4553488095238096,25.76336462585032,0.4553488095238096,,,,,,,,,,,,,,3.666784693877552,0.35919285714285726,,,0.17356173469387756,48.71139166666644,0.05861717689537254,58.8,,,0.005095918367346939,,,0.020416156462585027,,0.16022244897959179,0.5870360544217686,2.1201085034013594,1.378287585034014,1.7556312925170061,0.07486547619047619,0.8096195578231292,0.15383945578231295,1.882262414965987,7.773540816326547,0.032327721088435374,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4553488095238096,7.773540816326547,0.4553488095238096,,,,,,,,,,,,,,,0.35919285714285726,,,0.17356173469387756,15.930711564624234,15.980482823129277,0.0,1.0194052721128837
RC166 repeat 3,08,1.783241930618401,0.8026324283559572,1.1375666666666666,0.15394374057315244,0.7059641025641027,0.7817841628959278,,2.973238914027145,,0.1568473604826546,7.329594117647067,8.839548265460019,4.084309200603324,1.1151923076923074,0.3317787330316743,0.001510708898944193,0.3499046757164405,0.19164132730015085,,1.1072354449472088,,0.4455000006437331,PASS,2016.3171000000305,22.184788572115927,1941.2282999999986,663,53.21500000000001,,,,0.02111553544494721,,,0.010559276018099549,0.5119072398190045,,1.7526007541478137,0.920383408748115,23.018850226244343,0.05736078431372548,3.9316541478129716,0.16957164404223227,7.085125942684761,12.713836199095022,0.02414509803921569,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09404283559577678,12.713836199095022,0.09102518853695324,,,,,,,,,,,,,0.0663628959276018,,,,,0.15394374057315244,49.67352820512837,0.11784781297212818,66.3,,,,0.007540874811463046,,,0.010559276018099549,,,1.7145310708898953,0.9083170437405736,1.629501357466065,0.05736078431372548,0.5722612368024131,0.1574214177978884,1.4461203619909497,6.688331523378576,0.02414509803921569,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09404283559577678,6.688331523378576,0.09102518853695324,,,,,,,,,,,,,0.03016380090497737,,,,,0.15394374057315244,13.162508446455,13.197989894419319,0.0,1.8032719457020483
RC166 repeat 3,11,0.826806075216972,0.5084956605593054,0.7368450337512051,0.15636219864995174,0.5626945998071363,0.5317456123432978,0.004837801350048216,1.4059332690453226,0.009801735776277723,0.1585459016393443,6.3296283510125235,5.999173770491802,3.901080424300869,0.5024606557377045,0.18433037608486025,,0.28184493731918997,0.11802671166827387,,0.5961162005785923,0.0019240115718418516,3.6798000043108914,PASS,1199.8962000001256,11.916684457423717,1120.7838,1037,77.23100000000002,,,0.0028946962391513983,0.09949537126325941,,0.0241205400192864,,0.3034099324975892,0.0038497589199614273,1.1576189971070387,0.6982384763741564,19.523403471552612,0.053122661523625846,3.1146029893924796,0.1434650916104146,7.069989488910335,14.393694599807128,0.03377502410800386,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5441244937319195,14.393694599807128,0.5421972034715529,,,,,,,,,,,,,,0.3681386692381871,0.3398367405978784,,,0.15636219864995174,46.18791080038533,0.10701513983112265,103.7,,,0.0028946962391513983,,,0.0241205400192864,,0.0019260366441658631,0.0038497589199614273,1.1431527483124388,0.6953455159112827,1.5837496624879477,0.053122661523625846,0.5241475409836064,0.14153780135004815,1.3302014464802319,3.565521793635491,0.032810703953712626,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5441244937319195,3.565521793635491,0.5421972034715529,,,,,,,,,,,,,,,0.3398367405978784,,,0.15636219864995174,9.01550424300931,9.069589874638364,0.0,0.524230665379731
RC166 repeat 3,09,0.7653506329113933,0.40682287522603966,0.599441681735986,0.13390406871609417,0.2433595840867992,0.36642884267631126,0.0036177215189873418,2.2789761301989118,,0.1483952079566004,1.4099036166365275,0.5438798372513558,2.6665160036166333,0.39724837251356215,0.18388698010849913,0.0009039783001808318,0.11577359855334539,0.0606122965641953,,0.8183177215189884,0.0009041591320072332,2.6542999931607483,PASS,1583.065199999993,15.818818693460104,1411.6934000000012,1106,85.60850000000002,,,0.0009041591320072332,0.0054249547920434,,,0.011755515370705242,0.7196794755877034,0.0009038878842676312,1.0158933092224225,0.5909488245931286,6.523168354430379,0.046122513562386974,3.508224773960216,0.13897522603978307,4.195374593128388,6.68314439421338,0.021703526220614826,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.1063575045207958,6.68314439421338,1.1045479204339965,,,,,,,,,,,,,,0.0054249547920434,,,,0.13390406871609417,22.723555515370748,0.05723698010437127,110.6,,,0.0009041591320072332,,,,0.011755515370705242,,0.0009038878842676312,1.0023309222423142,0.5828113924050634,1.3814523508137437,0.046122513562386974,1.167127757685352,0.13355027124773966,1.007214195298373,2.727433182640145,0.020799367088607593,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.1063575045207958,2.727433182640145,1.1045479204339965,,,,,,,,,,,,,,,,,,0.13390406871609417,8.035370433994602,8.068841952983727,0.0,0.9513838155512611
RC166 repeat 3,12,0.7860180327868858,0.5843426229508198,0.7979716627634658,0.145468149882904,0.6399044496487117,0.6582408665105384,0.003673653395784543,1.7929708430913345,0.012873067915690865,0.2075652224824356,1.7368303278688513,0.6969137002341926,3.482340983606555,0.44846885245901674,0.18141451990632307,,0.3262819672131147,0.14489355971896956,,0.836902224824356,0.0023423887587822015,1.3329000123831065,PASS,524.829600000146,5.156792335877035,492.79949999999957,854,89.3645,,,0.0070275175644028106,0.43911288056206077,,0.031676463700234185,,0.28810843091334903,0.08923981264637003,1.1887168618266974,0.7917018735363005,8.809753629976582,0.05281159250585481,3.8735918032786856,0.1762430913348946,7.282058899297431,19.739863231850155,0.030534543325526926,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.897691100702576,19.739863231850155,0.897691100702576,0.00117096018735363,,,,,,,,,,,,,1.906506791569086,0.3648795081967211,,,0.145468149882904,41.94527552693202,0.06289894615000652,85.4,,,0.0070275175644028106,,,0.031676463700234185,,0.08599871194379391,0.08923981264637003,1.1781605386416858,0.7845427400468391,1.7337885245901647,0.05281159250585481,0.8240285714285716,0.16566124121779857,1.5728581967213129,4.848853512880564,0.029363583138173298,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.897691100702576,4.848853512880564,0.897691100702576,0.00117096018735363,,,,,,,,,,,,,,0.3648795081967211,,,0.145468149882904,11.158632786883448,11.190068501170968,0.0,0.4896309133510682
RC166 repeat 3,10,1.2474823216187425,0.5835455804046864,0.8926391906283287,0.11508157614483495,0.3705730564430246,0.4484261980830671,0.0010636847710330138,3.0086176783812504,,0.1448356762513312,6.2311925452609165,7.050899254526096,3.5653623003194888,0.6966943556975499,0.29075133120340785,0.0010657082002129925,0.16079893503727377,0.09804696485623003,,1.1203642172523975,0.004260915867944622,0.534600026332555,PASS,458.2075999999802,4.447782351999236,427.1689000000001,939,48.131099999999996,,,0.0010649627263045794,,,,0.004261767838125665,0.6607705005324813,,1.3713922257720972,0.6954170394036213,19.481638445154484,0.04048679446219382,3.719199148029821,0.13361980830670928,5.829728966986158,8.709974014909475,0.01917539936102236,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3149042598509052,8.709974014909475,0.3117083067092652,,,,,,,,,,,,,,,,,,0.11508157614483495,40.00063184238554,0.0828632588115767,93.9,,,0.0010649627263045794,,,,0.004261767838125665,,,1.35115793397231,0.6890272630457939,1.5765374866879664,0.04048679446219382,0.6380288604898834,0.12829499467518637,1.2882368477103299,4.4981143769968,0.018110436634717782,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3149042598509052,4.4981143769968,0.3117083067092652,,,,,,,,,,,,,,,,,,0.11508157614483495,10.197792119276267,10.227994994675191,0.0,0.36954121405947443
