run,save,scope,category,frames,weightMs,sampleCount,msPerFrame,shareOfSampledExecutionPct
Current R2,09,process,rejection_logger,1111,0.0,0,0.0,0.0
Current R2,09,process,logger_descendant_in_guard,1111,0.0,0,0.0,0.0
Current R2,12,render,legacy_guard_union,993,55.137800000000006,55,0.0555264853977845,0.5744386141333212
Current R2,12,render,expanded_guard_union,993,55.137800000000006,55,0.0555264853977845,0.5744386141333212
Current R2,12,render,expanded_guard_and_pbr_union,993,55.137800000000006,55,0.0555264853977845,0.5744386141333212
Current R2,12,render,named_material_leaf,993,55.137800000000006,55,0.0555264853977845,0.5744386141333212
Current R2,12,render,should_skip,993,55.137800000000006,55,0.0555264853977845,0.5744386141333212
Current R2,12,render,probe,993,51.13820000000001,51,0.05149869083585097,0.5327698373397671
Current R2,12,render,pbr_predicate,993,0.0,0,0.0,0.0
Current R2,12,render,rejection_logger,993,0.0,0,0.0,0.0
Current R2,12,render,logger_descendant_in_guard,993,0.0,0,0.0,0.0
Current R2,12,process,legacy_guard_union,993,55.137800000000006,55,0.0555264853977845,0.15392951515189882
Current R2,12,process,expanded_guard_union,993,55.137800000000006,55,0.0555264853977845,0.15392951515189882
Current R2,12,process,expanded_guard_and_pbr_union,993,55.137800000000006,55,0.0555264853977845,0.15392951515189882
Current R2,12,process,named_material_leaf,993,55.137800000000006,55,0.0555264853977845,0.15392951515189882
Current R2,12,process,should_skip,993,55.137800000000006,55,0.0555264853977845,0.15392951515189882
Current R2,12,process,probe,993,51.13820000000001,51,0.05149869083585097,0.1427637361617771
Current R2,12,process,pbr_predicate,993,0.0,0,0.0,0.0
Current R2,12,process,rejection_logger,993,0.0,0,0.0,0.0
Current R2,12,process,logger_descendant_in_guard,993,0.0,0,0.0,0.0
Current R2,10,render,legacy_guard_union,911,115.97979999999994,116,0.12731042810098786,1.2147257737174004
Current R2,10,render,expanded_guard_union,911,115.97979999999994,116,0.12731042810098786,1.2147257737174004
Current R2,10,render,expanded_guard_and_pbr_union,911,115.97979999999994,116,0.12731042810098786,1.2147257737174004
Current R2,10,render,named_material_leaf,911,111.97869999999998,112,0.12291844127332599,1.1728198617118557
Current R2,10,render,should_skip,911,115.97979999999994,116,0.12731042810098786,1.2147257737174004
Current R2,10,render,probe,911,104.98139999999997,105,0.11523754116355649,1.0995329560918015
Current R2,10,render,pbr_predicate,911,0.0,0,0.0,0.0
Current R2,10,render,rejection_logger,911,0.0,0,0.0,0.0
Current R2,10,render,logger_descendant_in_guard,911,0.0,0,0.0,0.0
Current R2,10,process,legacy_guard_union,911,115.97979999999994,116,0.12731042810098786,0.31619621761059286
Current R2,10,process,expanded_guard_union,911,115.97979999999994,116,0.12731042810098786,0.31619621761059286
Current R2,10,process,expanded_guard_and_pbr_union,911,115.97979999999994,116,0.12731042810098786,0.31619621761059286
Current R2,10,process,named_material_leaf,911,111.97869999999998,112,0.12291844127332599,0.30528800181541355
Current R2,10,process,should_skip,911,115.97979999999994,116,0.12731042810098786,0.31619621761059286
Current R2,10,process,probe,911,104.98139999999997,105,0.11523754116355649,0.28621123333084464
Current R2,10,process,pbr_predicate,911,0.0,0,0.0,0.0
Current R2,10,process,rejection_logger,911,0.0,0,0.0,0.0
Current R2,10,process,logger_descendant_in_guard,911,0.0,0,0.0,0.0
Current R2,13,render,legacy_guard_union,581,85.9991,86,0.14801910499139415,0.8827694623730947
Current R2,13,render,expanded_guard_union,581,85.9991,86,0.14801910499139415,0.8827694623730947
Current R2,13,render,expanded_guard_and_pbr_union,581,85.9991,86,0.14801910499139415,0.8827694623730947
Current R2,13,render,named_material_leaf,581,85.00059999999999,85,0.14630051635111874,0.8725199910625864
Current R2,13,render,should_skip,581,85.9991,86,0.14801910499139415,0.8827694623730947
Current R2,13,render,probe,581,73.00119999999998,73,0.12564750430292596,0.7493477266226128
Current R2,13,render,pbr_predicate,581,0.0,0,0.0,0.0
Current R2,13,render,rejection_logger,581,0.0,0,0.0,0.0
Current R2,13,render,logger_descendant_in_guard,581,0.0,0,0.0,0.0
Current R2,13,process,legacy_guard_union,581,85.9991,86,0.14801910499139415,0.31712304555298315
Current R2,13,process,expanded_guard_union,581,85.9991,86,0.14801910499139415,0.31712304555298315
Current R2,13,process,expanded_guard_and_pbr_union,581,85.9991,86,0.14801910499139415,0.31712304555298315
Current R2,13,process,named_material_leaf,581,85.00059999999999,85,0.14630051635111874,0.3134410609626252
Current R2,13,process,should_skip,581,85.9991,86,0.14801910499139415,0.31712304555298315
Current R2,13,process,probe,581,73.00119999999998,73,0.12564750430292596,0.2691930831022933
Current R2,13,process,pbr_predicate,581,0.0,0,0.0,0.0
Current R2,13,process,rejection_logger,581,0.0,0,0.0,0.0
Current R2,13,process,logger_descendant_in_guard,581,0.0,0,0.0,0.0
Current interrupted,08,render,legacy_guard_union,606,69.00749999999998,69,0.11387376237623759,0.731364528179715
Current interrupted,08,render,expanded_guard_union,606,69.00749999999998,69,0.11387376237623759,0.731364528179715
Current interrupted,08,render,expanded_guard_and_pbr_union,606,69.00749999999998,69,0.11387376237623759,0.731364528179715
Current interrupted,08,render,named_material_leaf,606,67.00789999999999,67,0.11057409240924092,0.7101720996676235
Current interrupted,08,render,should_skip,606,69.00749999999998,69,0.11387376237623759,0.731364528179715
Current interrupted,08,render,probe,606,56.00749999999999,56,0.09242161716171617,0.5935861871829206
Current interrupted,08,render,pbr_predicate,606,0.0,0,0.0,0.0
Current interrupted,08,render,rejection_logger,606,0.0,0,0.0,0.0
Current interrupted,08,render,logger_descendant_in_guard,606,0.0,0,0.0,0.0
Current interrupted,08,process,legacy_guard_union,606,69.00749999999998,69,0.11387376237623759,0.2240101570358676
Current interrupted,08,process,expanded_guard_union,606,69.00749999999998,69,0.11387376237623759,0.2240101570358676
Current interrupted,08,process,expanded_guard_and_pbr_union,606,69.00749999999998,69,0.11387376237623759,0.2240101570358676
Current interrupted,08,process,named_material_leaf,606,67.00789999999999,67,0.11057409240924092,0.21751911316369546
Current interrupted,08,process,should_skip,606,69.00749999999998,69,0.11387376237623759,0.2240101570358676
Current interrupted,08,process,probe,606,56.00749999999999,56,0.09242161716171617,0.1818099318217057
Current interrupted,08,process,pbr_predicate,606,0.0,0,0.0,0.0
Current interrupted,08,process,rejection_logger,606,0.0,0,0.0,0.0
Current interrupted,08,process,logger_descendant_in_guard,606,0.0,0,0.0,0.0
Current interrupted,11,render,legacy_guard_union,767,46.23609999999999,46,0.06028174706649282,0.5816073793886806
Current interrupted,11,render,expanded_guard_union,767,46.23609999999999,46,0.06028174706649282,0.5816073793886806
Current interrupted,11,render,expanded_guard_and_pbr_union,767,46.23609999999999,46,0.06028174706649282,0.5816073793886806
Current interrupted,11,render,named_material_leaf,767,44.240700000000004,44,0.05768018252933508,0.5565070927115566
Current interrupted,11,render,should_skip,767,46.23609999999999,46,0.06028174706649282,0.5816073793886806
Current interrupted,11,render,probe,767,41.2406,41,0.05376870925684485,0.5187686091693897
Current interrupted,11,render,pbr_predicate,767,0.0,0,0.0,0.0
Current interrupted,11,render,rejection_logger,767,0.0,0,0.0,0.0
Current interrupted,11,render,logger_descendant_in_guard,767,0.0,0,0.0,0.0
Current interrupted,11,process,legacy_guard_union,767,46.23609999999999,46,0.06028174706649282,0.10702103530285838
Current interrupted,11,process,expanded_guard_union,767,46.23609999999999,46,0.06028174706649282,0.10702103530285838
Current interrupted,11,process,expanded_guard_and_pbr_union,767,46.23609999999999,46,0.06028174706649282,0.10702103530285838
Current interrupted,11,process,named_material_leaf,767,44.240700000000004,44,0.05768018252933508,0.10240235479469868
Current interrupted,11,process,should_skip,767,46.23609999999999,46,0.06028174706649282,0.10702103530285838
Current interrupted,11,process,probe,767,41.2406,41,0.05376870925684485,0.09545813138459044
Current interrupted,11,process,pbr_predicate,767,0.0,0,0.0,0.0
Current interrupted,11,process,rejection_logger,767,0.0,0,0.0,0.0
Current interrupted,11,process,logger_descendant_in_guard,767,0.0,0,0.0,0.0
Current interrupted,09,render,legacy_guard_union,1104,88.26270000000002,88,0.07994809782608697,0.9302242590786491
Current interrupted,09,render,expanded_guard_union,1104,88.26270000000002,88,0.07994809782608697,0.9302242590786491
Current interrupted,09,render,expanded_guard_and_pbr_union,1104,88.26270000000002,88,0.07994809782608697,0.9302242590786491
Current interrupted,09,render,named_material_leaf,1104,82.33450000000003,82,0.0745783514492754,0.8677453698913702
Current interrupted,09,render,should_skip,1104,88.26270000000002,88,0.07994809782608697,0.9302242590786491
Current interrupted,09,render,probe,1104,72.26390000000002,72,0.0654564311594203,0.7616086165008956
Current interrupted,09,render,pbr_predicate,1104,0.0,0,0.0,0.0
Current interrupted,09,render,rejection_logger,1104,0.0,0,0.0,0.0
Current interrupted,09,render,logger_descendant_in_guard,1104,0.0,0,0.0,0.0
Current interrupted,09,process,legacy_guard_union,1104,88.26270000000002,88,0.07994809782608697,0.3437991979627427
Current interrupted,09,process,expanded_guard_union,1104,88.26270000000002,88,0.07994809782608697,0.3437991979627427
Current interrupted,09,process,expanded_guard_and_pbr_union,1104,88.26270000000002,88,0.07994809782608697,0.3437991979627427
Current interrupted,09,process,named_material_leaf,1104,82.33450000000003,82,0.0745783514492754,0.3207077855613237
Current interrupted,09,process,should_skip,1104,88.26270000000002,88,0.07994809782608697,0.3437991979627427
Current interrupted,09,process,probe,1104,72.26390000000002,72,0.0654564311594203,0.28148097510794307
Current interrupted,09,process,pbr_predicate,1104,0.0,0,0.0,0.0
Current interrupted,09,process,rejection_logger,1104,0.0,0,0.0,0.0
Current interrupted,09,process,logger_descendant_in_guard,1104,0.0,0,0.0,0.0
Current interrupted,12,render,legacy_guard_union,976,54.140100000000004,54,0.055471413934426235,0.5638681986869971
Current interrupted,12,render,expanded_guard_union,976,54.140100000000004,54,0.055471413934426235,0.5638681986869971
Current interrupted,12,render,expanded_guard_and_pbr_union,976,54.140100000000004,54,0.055471413934426235,0.5638681986869971
Current interrupted,12,render,named_material_leaf,976,51.1383,51,0.05239579918032787,0.5326045039613015
Current interrupted,12,render,should_skip,976,54.140100000000004,54,0.055471413934426235,0.5638681986869971
Current interrupted,12,render,probe,976,46.0706,46,0.04720348360655738,0.47982449671184885
Current interrupted,12,render,pbr_predicate,976,0.0,0,0.0,0.0
Current interrupted,12,render,rejection_logger,976,0.0,0,0.0,0.0
Current interrupted,12,render,logger_descendant_in_guard,976,0.0,0,0.0,0.0
Current interrupted,12,process,legacy_guard_union,976,54.140100000000004,54,0.055471413934426235,0.16431119138301284
Current interrupted,12,process,expanded_guard_union,976,54.140100000000004,54,0.055471413934426235,0.16431119138301284
Current interrupted,12,process,expanded_guard_and_pbr_union,976,54.140100000000004,54,0.055471413934426235,0.16431119138301284
Current interrupted,12,process,named_material_leaf,976,51.1383,51,0.05239579918032787,0.15520095083499894
Current interrupted,12,process,should_skip,976,54.140100000000004,54,0.055471413934426235,0.16431119138301284
Current interrupted,12,process,probe,976,46.0706,46,0.04720348360655738,0.1398208568829801
Current interrupted,12,process,pbr_predicate,976,0.0,0,0.0,0.0
Current interrupted,12,process,rejection_logger,976,0.0,0,0.0,0.0
Current interrupted,12,process,logger_descendant_in_guard,976,0.0,0,0.0,0.0
Current interrupted,10,render,legacy_guard_union,941,120.04309999999995,120,0.1275697130712008,1.2412206637100007
Current interrupted,10,render,expanded_guard_union,941,120.04309999999995,120,0.1275697130712008,1.2412206637100007
Current interrupted,10,render,expanded_guard_and_pbr_union,941,120.04309999999995,120,0.1275697130712008,1.2412206637100007
Current interrupted,10,render,named_material_leaf,941,117.04439999999994,117,0.12438299681190217,1.210214729972308
Current interrupted,10,render,should_skip,941,120.04309999999995,120,0.1275697130712008,1.2412206637100007
Current interrupted,10,render,probe,941,103.04549999999998,103,0.10950637619553663,1.0654690182303597
Current interrupted,10,render,pbr_predicate,941,0.0,0,0.0,0.0
Current interrupted,10,render,rejection_logger,941,0.0,0,0.0,0.0
Current interrupted,10,render,logger_descendant_in_guard,941,0.0,0,0.0,0.0
Current interrupted,10,process,legacy_guard_union,941,120.04309999999995,120,0.1275697130712008,0.5024936629625616
Current interrupted,10,process,expanded_guard_union,941,120.04309999999995,120,0.1275697130712008,0.5024936629625616
Current interrupted,10,process,expanded_guard_and_pbr_union,941,120.04309999999995,120,0.1275697130712008,0.5024936629625616
Current interrupted,10,process,named_material_leaf,941,117.04439999999994,117,0.12438299681190217,0.489941273469739
Current interrupted,10,process,should_skip,941,120.04309999999995,120,0.1275697130712008,0.5024936629625616
Current interrupted,10,process,probe,941,103.04549999999998,103,0.10950637619553663,0.4313426656493263
Current interrupted,10,process,pbr_predicate,941,0.0,0,0.0,0.0
Current interrupted,10,process,rejection_logger,941,0.0,0,0.0,0.0
Current interrupted,10,process,logger_descendant_in_guard,941,0.0,0,0.0,0.0
Current R3,08,render,legacy_guard_union,717,90.99270000000001,91,0.12690753138075317,0.9618528776834889
Current R3,08,render,expanded_guard_union,717,90.99270000000001,91,0.12690753138075317,0.9618528776834889
Current R3,08,render,expanded_guard_and_pbr_union,717,90.99270000000001,91,0.12690753138075317,0.9618528776834889
Current R3,08,render,named_material_leaf,717,87.99380000000001,88,0.12272496513249652,0.9301525259532402
Current R3,08,render,should_skip,717,90.99270000000001,91,0.12690753138075317,0.9618528776834889
Current R3,08,render,probe,717,72.99860000000001,73,0.10181115760111578,0.7716433678401228
Current R3,08,render,pbr_predicate,717,0.0,0,0.0,0.0
Current R3,08,render,rejection_logger,717,0.0,0,0.0,0.0
Current R3,08,render,logger_descendant_in_guard,717,0.0,0,0.0,0.0
Current R3,08,process,legacy_guard_union,717,90.99270000000001,91,0.12690753138075317,0.2646184586234696
Current R3,08,process,expanded_guard_union,717,90.99270000000001,91,0.12690753138075317,0.2646184586234696
Current R3,08,process,expanded_guard_and_pbr_union,717,90.99270000000001,91,0.12690753138075317,0.2646184586234696
Current R3,08,process,named_material_leaf,717,87.99380000000001,88,0.12272496513249652,0.2558972722473546
Current R3,08,process,should_skip,717,90.99270000000001,91,0.12690753138075317,0.2646184586234696
Current R3,08,process,probe,717,72.99860000000001,73,0.10181115760111578,0.21228930467687196
Current R3,08,process,pbr_predicate,717,0.0,0,0.0,0.0
Current R3,08,process,rejection_logger,717,0.0,0,0.0,0.0
Current R3,08,process,logger_descendant_in_guard,717,0.0,0,0.0,0.0
Current R3,11,render,legacy_guard_union,997,55.0813,55,0.05524704112337011,0.5955244389006658
Current R3,11,render,expanded_guard_union,997,55.0813,55,0.05524704112337011,0.5955244389006658
Current R3,11,render,expanded_guard_and_pbr_union,997,55.0813,55,0.05524704112337011,0.5955244389006658
Current R3,11,render,named_material_leaf,997,57.08039999999998,57,0.057252156469408205,0.6171381790594185
Current R3,11,render,should_skip,997,55.0813,55,0.05524704112337011,0.5955244389006658
Current R3,11,render,probe,997,41.091499999999996,41,0.04121514543630892,0.4442704235572999
Current R3,11,render,pbr_predicate,997,0.0,0,0.0,0.0
Current R3,11,render,rejection_logger,997,0.0,0,0.0,0.0
Current R3,11,render,logger_descendant_in_guard,997,0.0,0,0.0,0.0
Current R3,11,process,legacy_guard_union,997,55.0813,55,0.05524704112337011,0.10467432937901151
Current R3,11,process,expanded_guard_union,997,55.0813,55,0.05524704112337011,0.10467432937901151
Current R3,11,process,expanded_guard_and_pbr_union,997,55.0813,55,0.05524704112337011,0.10467432937901151
Current R3,11,process,named_material_leaf,997,57.08039999999998,57,0.057252156469408205,0.10847334014784922
Current R3,11,process,should_skip,997,55.0813,55,0.05524704112337011,0.10467432937901151
Current R3,11,process,probe,997,41.091499999999996,41,0.04121514543630892,0.07808866540327936
Current R3,11,process,pbr_predicate,997,0.0,0,0.0,0.0
Current R3,11,process,rejection_logger,997,0.0,0,0.0,0.0
Current R3,11,process,logger_descendant_in_guard,997,0.0,0,0.0,0.0
Current R3,09,render,legacy_guard_union,1100,95.1246,95,0.08647690909090909,0.9977670587338655
Current R3,09,render,expanded_guard_union,1100,95.1246,95,0.08647690909090909,0.9977670587338655
Current R3,09,render,expanded_guard_and_pbr_union,1100,95.1246,95,0.08647690909090909,0.9977670587338655
Current R3,09,render,named_material_leaf,1100,91.1184,91,0.08283490909090908,0.9557458109104884
Current R3,09,render,should_skip,1100,95.1246,95,0.08647690909090909,0.9977670587338655
Current R3,09,render,probe,1100,82.11560000000001,82,0.07465054545454547,0.8613149562591235
Current R3,09,render,pbr_predicate,1100,0.0,0,0.0,0.0
Current R3,09,render,rejection_logger,1100,0.0,0,0.0,0.0
Current R3,09,render,logger_descendant_in_guard,1100,0.0,0,0.0,0.0
Current R3,09,process,legacy_guard_union,1100,95.1246,95,0.08647690909090909,0.3747979288908355
Current R3,09,process,expanded_guard_union,1100,95.1246,95,0.08647690909090909,0.3747979288908355
Current R3,09,process,expanded_guard_and_pbr_union,1100,95.1246,95,0.08647690909090909,0.3747979288908355
Current R3,09,process,named_material_leaf,1100,91.1184,91,0.08283490909090908,0.35901320587783503
Current R3,09,process,should_skip,1100,95.1246,95,0.08647690909090909,0.3747979288908355
Current R3,09,process,probe,1100,82.11560000000001,82,0.07465054545454547,0.32354151091966005
Current R3,09,process,pbr_predicate,1100,0.0,0,0.0,0.0
Current R3,09,process,rejection_logger,1100,0.0,0,0.0,0.0
Current R3,09,process,logger_descendant_in_guard,1100,0.0,0,0.0,0.0
Current R3,12,render,legacy_guard_union,981,52.026799999999994,52,0.05303445463812436,0.5394483000889866
Current R3,12,render,expanded_guard_union,981,52.026799999999994,52,0.05303445463812436,0.5394483000889866
Current R3,12,render,expanded_guard_and_pbr_union,981,52.026799999999994,52,0.05303445463812436,0.5394483000889866
Current R3,12,render,named_material_leaf,981,53.02669999999999,53,0.05405372069317022,0.5498159251448996
Current R3,12,render,should_skip,981,52.026799999999994,52,0.05303445463812436,0.5394483000889866
Current R3,12,render,probe,981,46.0229,46,0.04691427115188583,0.47719589077485874
Current R3,12,render,pbr_predicate,981,0.0,0,0.0,0.0
Current R3,12,render,rejection_logger,981,0.0,0,0.0,0.0
Current R3,12,render,logger_descendant_in_guard,981,0.0,0,0.0,0.0
Current R3,12,process,legacy_guard_union,981,52.026799999999994,52,0.05303445463812436,0.15211132274879738
Current R3,12,process,expanded_guard_union,981,52.026799999999994,52,0.05303445463812436,0.15211132274879738
Current R3,12,process,expanded_guard_and_pbr_union,981,52.026799999999994,52,0.05303445463812436,0.15211132274879738
Current R3,12,process,named_material_leaf,981,53.02669999999999,53,0.05405372069317022,0.155034741287253
Current R3,12,process,should_skip,981,52.026799999999994,52,0.05303445463812436,0.15211132274879738
Current R3,12,process,probe,981,46.0229,46,0.04691427115188583,0.13455765481897075
Current R3,12,process,pbr_predicate,981,0.0,0,0.0,0.0
Current R3,12,process,rejection_logger,981,0.0,0,0.0,0.0
Current R3,12,process,logger_descendant_in_guard,981,0.0,0,0.0,0.0
Current R3,10,render,legacy_guard_union,914,98.0249,98,0.10724824945295405,1.0178312483389809
Current R3,10,render,expanded_guard_union,914,98.0249,98,0.10724824945295405,1.0178312483389809
Current R3,10,render,expanded_guard_and_pbr_union,914,98.0249,98,0.10724824945295405,1.0178312483389809
Current R3,10,render,named_material_leaf,914,96.02550000000001,96,0.10506072210065646,0.9970706885431642
Current R3,10,render,should_skip,914,98.0249,98,0.10724824945295405,1.0178312483389809
Current R3,10,render,probe,914,87.02790000000003,87,0.0952165207877462,0.9036450544435141
Current R3,10,render,pbr_predicate,914,0.0,0,0.0,0.0
Current R3,10,render,rejection_logger,914,0.0,0,0.0,0.0
Current R3,10,render,logger_descendant_in_guard,914,0.0,0,0.0,0.0
Current R3,10,process,legacy_guard_union,914,98.0249,98,0.10724824945295405,0.40713064012585554
Current R3,10,process,expanded_guard_union,914,98.0249,98,0.10724824945295405,0.40713064012585554
Current R3,10,process,expanded_guard_and_pbr_union,914,98.0249,98,0.10724824945295405,0.40713064012585554
Current R3,10,process,named_material_leaf,914,96.02550000000001,96,0.10506072210065646,0.3988264541295666
Current R3,10,process,should_skip,914,98.0249,98,0.10724824945295405,0.40713064012585554
Current R3,10,process,probe,914,87.02790000000003,87,0.0952165207877462,0.3614563711445659
Current R3,10,process,pbr_predicate,914,0.0,0,0.0,0.0
Current R3,10,process,rejection_logger,914,0.0,0,0.0,0.0
Current R3,10,process,logger_descendant_in_guard,914,0.0,0,0.0,0.0
Current R3,13,render,legacy_guard_union,558,87.1679,87,0.15621487455197133,0.8902613085595924
Current R3,13,render,expanded_guard_union,558,87.1679,87,0.15621487455197133,0.8902613085595924
Current R3,13,render,expanded_guard_and_pbr_union,558,87.1679,87,0.15621487455197133,0.8902613085595924
Current R3,13,render,named_material_leaf,558,85.1686,85,0.15263189964157706,0.8698421010967168
Current R3,13,render,should_skip,558,87.1679,87,0.15621487455197133,0.8902613085595924
Current R3,13,render,probe,558,72.071,72,0.1291594982078853,0.7360739764202002
Current R3,13,render,pbr_predicate,558,0.0,0,0.0,0.0
Current R3,13,render,rejection_logger,558,0.0,0,0.0,0.0
Current R3,13,render,logger_descendant_in_guard,558,0.0,0,0.0,0.0
Current R3,13,process,legacy_guard_union,558,87.1679,87,0.15621487455197133,0.3228834921691448
Current R3,13,process,expanded_guard_union,558,87.1679,87,0.15621487455197133,0.3228834921691448
Current R3,13,process,expanded_guard_and_pbr_union,558,87.1679,87,0.15621487455197133,0.3228834921691448
Current R3,13,process,named_material_leaf,558,85.1686,85,0.15263189964157706,0.31547777325319326
Current R3,13,process,should_skip,558,87.1679,87,0.15621487455197133,0.3228834921691448
Current R3,13,process,probe,558,72.071,72,0.1291594982078853,0.2669622207730418
Current R3,13,process,pbr_predicate,558,0.0,0,0.0,0.0
Current R3,13,process,rejection_logger,558,0.0,0,0.0,0.0
Current R3,13,process,logger_descendant_in_guard,558,0.0,0,0.0,0.0
